기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,전체_점포_수,일반_점포_수,프랜차이즈_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수
20253,11110580,교남동,CS100009,호프-간이주점,4,4,0,25,1,0,0
20253,11110580,교남동,CS100008,분식전문점,11,8,3,0,0,9,1
20253,11110580,교남동,CS100007,치킨전문점,7,2,5,0,0,0,0
20253,11110580,교남동,CS100006,패스트푸드점,10,1,9,0,0,0,0
20253,11110580,교남동,CS100005,제과점,11,3,8,0,0,9,1
20253,11110580,교남동,CS100004,양식음식점,6,6,0,0,0,0,0
20253,11110580,교남동,CS100003,일식음식점,5,3,2,0,0,0,0
20253,11110580,교남동,CS100002,중식음식점,3,3,0,0,0,67,2
20253,11110580,교남동,CS100001,한식음식점,19,14,5,0,0,21,4
20253,11110570,무악동,CS300043,전자상거래업,7,7,0,0,0,0,0
20253,11110570,무악동,CS300041,예술품,1,1,0,0,0,0,0
20253,11110570,무악동,CS300036,조명용품,1,1,0,0,0,0,0
20253,11110570,무악동,CS300035,인테리어,2,2,0,0,0,0,0
20253,11110570,무악동,CS300034,악기,1,1,0,0,0,0,0
20253,11110570,무악동,CS300033,철물점,2,2,0,0,0,0,0
20253,11110570,무악동,CS300032,가전제품,1,1,0,0,0,0,0
20253,11110570,무악동,CS300023,미용재료,1,1,0,0,0,0,0
20253,11110570,무악동,CS300022,화장품,1,1,0,0,0,0,0
20253,11110570,무악동,CS300021,문구,1,1,0,0,0,0,0
20253,11110570,무악동,CS300020,서적,2,2,0,0,0,0,0
20253,11110570,무악동,CS300019,의료기기,1,1,0,0,0,0,0
20253,11110570,무악동,CS300018,의약품,6,6,0,17,1,0,0
20253,11110570,무악동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20253,11110570,무악동,CS300016,안경,1,1,0,0,0,0,0
20253,11110570,무악동,CS300011,일반의류,2,2,0,0,0,0,0
20253,11110570,무악동,CS300010,반찬가게,6,6,0,0,0,0,0
20253,11110570,무악동,CS300009,청과상,2,2,0,0,0,0,0
20253,11110570,무악동,CS300007,육류판매,2,2,0,0,0,0,0
20253,11110570,무악동,CS300004,핸드폰,1,1,0,0,0,0,0
20253,11110570,무악동,CS300002,편의점,4,0,4,0,0,0,0
20253,11110570,무악동,CS300001,슈퍼마켓,7,6,1,0,0,0,0
20253,11110570,무악동,CS200047,가정용품임대,1,1,0,0,0,0,0
20253,11110570,무악동,CS200044,여행사,2,2,0,0,0,0,0
20253,11110570,무악동,CS200043,건축물청소,3,3,0,0,0,0,0
20253,11110570,무악동,CS200042,통번역서비스,3,3,0,0,0,0,0
20253,11110570,무악동,CS200041,사진관,2,2,0,0,0,0,0
20253,11110570,무악동,CS200040,녹음실,1,1,0,0,0,0,0
20253,11110570,무악동,CS200038,독서실,4,3,1,0,0,25,1
20253,11110570,무악동,CS200034,여관,1,1,0,0,0,0,0
20253,11110570,무악동,CS200033,부동산중개업,18,18,0,0,0,0,0
20253,11110570,무악동,CS200032,가전제품수리,2,2,0,0,0,0,0
20253,11110570,무악동,CS200031,세탁소,2,2,0,0,0,50,1
20253,11110570,무악동,CS200030,피부관리실,2,2,0,0,0,0,0
20253,11110570,무악동,CS200029,네일숍,1,1,0,0,0,0,0
20253,11110570,무악동,CS200028,미용실,8,8,0,0,0,0,0
20253,11110570,무악동,CS200025,자동차수리,2,1,1,0,0,0,0
20253,11110570,무악동,CS200024,스포츠클럽,1,1,0,0,0,100,1
20253,11110570,무악동,CS200022,복권방,1,1,0,0,0,0,0
20253,11110570,무악동,CS200019,PC방,1,1,0,0,0,0,0
20253,11110570,무악동,CS200017,골프연습장,2,2,0,0,0,0,0
20253,11110570,무악동,CS200016,당구장,1,1,0,100,1,0,0
20253,11110570,무악동,CS200007,치과의원,3,3,0,0,0,0,0
20253,11110570,무악동,CS200006,일반의원,1,1,0,0,0,0,0
20253,11110570,무악동,CS200005,스포츠 강습,7,7,0,0,0,0,0
20253,11110570,무악동,CS200003,예술학원,6,6,0,0,0,0,0
20253,11110570,무악동,CS200002,외국어학원,2,2,0,0,0,0,0
20253,11110570,무악동,CS200001,일반교습학원,19,19,0,0,0,0,0
20253,11110570,무악동,CS100010,커피-음료,12,6,6,0,0,0,0
20253,11110570,무악동,CS100009,호프-간이주점,4,3,1,25,1,0,0
20253,11110570,무악동,CS100008,분식전문점,5,4,1,0,0,0,0
20253,11110570,무악동,CS100007,치킨전문점,3,2,1,0,0,0,0
20253,11110570,무악동,CS100006,패스트푸드점,2,1,1,50,1,0,0
20253,11110570,무악동,CS100005,제과점,5,2,3,20,1,0,0
20253,11110570,무악동,CS100004,양식음식점,0,0,0,0,0,0,1
20253,11110570,무악동,CS100003,일식음식점,2,2,0,0,0,0,0
20253,11110570,무악동,CS100002,중식음식점,1,1,0,0,0,0,0
20253,11110570,무악동,CS100001,한식음식점,9,8,1,0,0,0,0
20253,11110560,평창동,CS300043,전자상거래업,31,31,0,0,0,3,1
20253,11110560,평창동,CS300042,주유소,4,4,0,0,0,0,0
20253,11110560,평창동,CS300041,예술품,56,56,0,4,2,2,1
20253,11110560,평창동,CS300040,재생용품 판매점,1,1,0,0,0,0,0
20253,11110560,평창동,CS300038,자동차부품,2,2,0,0,0,50,1
20253,11110560,평창동,CS300037,중고차판매,1,1,0,0,0,0,0
20253,11110560,평창동,CS300036,조명용품,9,9,0,0,0,0,0
20253,11110560,평창동,CS300035,인테리어,5,5,0,0,0,0,0
20253,11110560,평창동,CS300034,악기,1,1,0,0,0,0,0
20253,11110560,평창동,CS300033,철물점,1,1,0,0,0,0,0
20253,11110560,평창동,CS300032,가전제품,3,3,0,0,0,0,0
20253,11110560,평창동,CS300031,가구,1,1,0,0,0,0,0
20253,11110560,평창동,CS300029,애완동물,8,8,0,0,0,0,0
20253,11110560,평창동,CS300028,화초,7,7,0,0,0,0,0
20253,11110560,평창동,CS300027,섬유제품,1,1,0,0,0,0,0
20253,11110560,평창동,CS300024,운동/경기용품,2,2,0,0,0,0,0
20253,11110560,평창동,CS300023,미용재료,3,3,0,0,0,0,0
20253,11110560,평창동,CS300022,화장품,11,11,0,0,0,18,2
20253,11110560,평창동,CS300021,문구,7,7,0,14,1,0,0
20253,11110560,평창동,CS300020,서적,5,5,0,0,0,0,0
20253,11110560,평창동,CS300019,의료기기,3,3,0,0,0,0,0
20253,11110560,평창동,CS300018,의약품,7,7,0,0,0,0,0
20253,11110560,평창동,CS300017,시계및귀금속,2,2,0,0,0,0,0
20253,11110560,평창동,CS300016,안경,2,2,0,0,0,0,0
20253,11110560,평창동,CS300015,가방,1,1,0,0,0,0,0
20253,11110560,평창동,CS300014,신발,3,3,0,0,0,0,0
20253,11110560,평창동,CS300013,유아의류,1,0,1,0,0,0,0
20253,11110560,평창동,CS300011,일반의류,28,28,0,0,0,0,0
20253,11110560,평창동,CS300010,반찬가게,10,9,1,0,0,0,0
20253,11110560,평창동,CS300009,청과상,2,2,0,0,0,0,0
20253,11110560,평창동,CS300007,육류판매,8,8,0,0,0,0,0
20253,11110560,평창동,CS300006,미곡판매,3,3,0,0,0,0,0
20253,11110560,평창동,CS300005,주류도매,4,4,0,0,0,0,0
20253,11110560,평창동,CS300004,핸드폰,2,2,0,0,0,0,0
20253,11110560,평창동,CS300003,컴퓨터및주변장치판매,4,4,0,0,0,25,1
20253,11110560,평창동,CS300002,편의점,13,2,11,0,0,8,1
20253,11110560,평창동,CS300001,슈퍼마켓,14,12,2,7,1,0,0
20253,11110560,평창동,CS200047,가정용품임대,1,1,0,100,1,0,0
20253,11110560,평창동,CS200046,의류임대,1,1,0,0,0,0,0
20253,11110560,평창동,CS200044,여행사,7,7,0,0,0,0,0
20253,11110560,평창동,CS200043,건축물청소,4,4,0,0,0,0,0
20253,11110560,평창동,CS200042,통번역서비스,6,6,0,0,0,0,0
20253,11110560,평창동,CS200041,사진관,17,17,0,0,0,0,0
20253,11110560,평창동,CS200040,녹음실,2,2,0,0,0,0,0
20253,11110560,평창동,CS200038,독서실,5,5,0,0,0,0,0
20253,11110560,평창동,CS200037,노래방,2,2,0,0,0,0,0
20253,11110560,평창동,CS200035,게스트하우스,1,1,0,0,0,0,0
20253,11110560,평창동,CS200034,여관,3,3,0,0,0,0,0
20253,11110560,평창동,CS200033,부동산중개업,54,54,0,0,0,0,0
20253,11110560,평창동,CS200032,가전제품수리,2,2,0,0,0,0,0
20253,11110560,평창동,CS200031,세탁소,8,7,1,0,0,0,0
20253,11110560,평창동,CS200030,피부관리실,11,11,0,9,1,0,0
20253,11110560,평창동,CS200029,네일숍,3,3,0,0,0,0,0
20253,11110560,평창동,CS200028,미용실,16,16,0,0,0,0,0
20253,11110560,평창동,CS200026,자동차미용,1,1,0,0,0,0,0
20253,11110560,평창동,CS200025,자동차수리,6,5,1,0,0,0,0
20253,11110560,평창동,CS200024,스포츠클럽,11,11,0,27,3,0,0
20253,11110560,평창동,CS200022,복권방,2,2,0,0,0,0,0
20253,11110560,평창동,CS200021,기타오락장,1,1,0,0,0,0,0
20253,11110560,평창동,CS200019,PC방,2,2,0,0,0,0,0
20253,11110560,평창동,CS200017,골프연습장,2,2,0,0,0,0,0
20253,11110560,평창동,CS200016,당구장,2,2,0,0,0,0,0
20253,11110560,평창동,CS200013,기타법무서비스,3,3,0,0,0,0,0
20253,11110560,평창동,CS200010,변호사사무소,2,2,0,0,0,0,0
20253,11110560,평창동,CS200009,동물병원,1,1,0,0,0,0,0
20253,11110560,평창동,CS200008,한의원,6,6,0,0,0,0,0
20253,11110560,평창동,CS200007,치과의원,4,4,0,0,0,0,0
20253,11110560,평창동,CS200006,일반의원,4,4,0,0,0,0,0
20253,11110560,평창동,CS200005,스포츠 강습,16,16,0,0,0,0,0
20253,11110560,평창동,CS200003,예술학원,13,13,0,0,0,0,0
20253,11110560,평창동,CS200002,외국어학원,3,3,0,0,0,0,0
20253,11110560,평창동,CS200001,일반교습학원,45,45,0,0,0,0,0
20253,11110560,평창동,CS100010,커피-음료,31,25,6,3,1,0,0
20253,11110560,평창동,CS100009,호프-간이주점,21,18,3,0,0,0,0
20253,11110560,평창동,CS100008,분식전문점,11,8,3,0,0,0,0
20253,11110560,평창동,CS100007,치킨전문점,2,0,2,0,0,0,0
20253,11110560,평창동,CS100006,패스트푸드점,4,2,2,0,0,0,0
20253,11110560,평창동,CS100005,제과점,8,6,2,0,0,0,0
20253,11110560,평창동,CS100004,양식음식점,7,7,0,0,0,0,0
20253,11110560,평창동,CS100003,일식음식점,4,3,1,0,0,0,0
20253,11110560,평창동,CS100002,중식음식점,1,1,0,0,0,0,0
20253,11110560,평창동,CS100001,한식음식점,54,49,5,0,0,4,2
20253,11110550,부암동,CS300043,전자상거래업,21,21,0,0,0,0,0
20253,11110550,부암동,CS300042,주유소,3,3,0,0,0,0,0
20253,11110550,부암동,CS300041,예술품,13,13,0,0,0,0,0
20253,11110550,부암동,CS300038,자동차부품,2,2,0,0,0,0,0
20253,11110550,부암동,CS300036,조명용품,7,7,0,14,1,0,0
20253,11110550,부암동,CS300035,인테리어,1,1,0,0,0,100,1
20253,11110550,부암동,CS300033,철물점,1,1,0,0,0,0,0
20253,11110550,부암동,CS300032,가전제품,2,2,0,0,0,0,0
20253,11110550,부암동,CS300031,가구,1,1,0,0,0,0,0
20253,11110550,부암동,CS300030,중고가구,1,1,0,0,0,0,0
20253,11110550,부암동,CS300029,애완동물,1,1,0,0,0,0,0
20253,11110550,부암동,CS300028,화초,15,15,0,0,0,20,3
20253,11110550,부암동,CS300027,섬유제품,2,2,0,0,0,0,0
20253,11110550,부암동,CS300025,자전거 및 기타운송장비,1,1,0,0,0,0,0
20253,11110550,부암동,CS300023,미용재료,1,1,0,0,0,0,0
20253,11110550,부암동,CS300022,화장품,5,5,0,0,0,0,0
20253,11110550,부암동,CS300021,문구,3,2,1,0,0,0,0
20253,11110550,부암동,CS300020,서적,6,6,0,0,0,0,0
20253,11110550,부암동,CS300019,의료기기,2,2,0,0,0,0,0
20253,11110550,부암동,CS300018,의약품,2,2,0,0,0,0,0
20253,11110550,부암동,CS300017,시계및귀금속,1,1,0,0,0,100,1
20253,11110550,부암동,CS300015,가방,2,2,0,0,0,0,0
20253,11110550,부암동,CS300014,신발,1,1,0,0,0,0,0
20253,11110550,부암동,CS300013,유아의류,1,1,0,0,0,0,0
20253,11110550,부암동,CS300012,한복점,1,1,0,0,0,0,0
20253,11110550,부암동,CS300011,일반의류,19,19,0,0,0,11,2
20253,11110550,부암동,CS300010,반찬가게,10,10,0,0,0,0,0
20253,11110550,부암동,CS300009,청과상,2,2,0,0,0,0,0
20253,11110550,부암동,CS300008,수산물판매,1,1,0,0,0,0,0
20253,11110550,부암동,CS300006,미곡판매,2,2,0,0,0,0,0
20253,11110550,부암동,CS300005,주류도매,2,2,0,0,0,0,0
20253,11110550,부암동,CS300004,핸드폰,1,1,0,0,0,0,0
20253,11110550,부암동,CS300003,컴퓨터및주변장치판매,2,2,0,0,0,0,0
20253,11110550,부암동,CS300002,편의점,11,4,7,0,0,0,0
20253,11110550,부암동,CS300001,슈퍼마켓,9,8,1,0,0,0,0
20253,11110550,부암동,CS200047,가정용품임대,1,1,0,0,0,0,0
20253,11110550,부암동,CS200046,의류임대,1,1,0,0,0,0,0
20253,11110550,부암동,CS200044,여행사,9,9,0,0,0,0,0
20253,11110550,부암동,CS200043,건축물청소,5,3,2,0,0,0,0
20253,11110550,부암동,CS200042,통번역서비스,5,5,0,0,0,0,0
20253,11110550,부암동,CS200041,사진관,9,9,0,0,0,0,0
20253,11110550,부암동,CS200038,독서실,3,3,0,0,0,33,1
20253,11110550,부암동,CS200037,노래방,1,1,0,0,0,0,0
20253,11110550,부암동,CS200035,게스트하우스,7,7,0,0,0,0,0
20253,11110550,부암동,CS200034,여관,3,3,0,0,0,0,0
20253,11110550,부암동,CS200033,부동산중개업,23,23,0,0,0,0,0
20253,11110550,부암동,CS200032,가전제품수리,1,1,0,0,0,0,0
20253,11110550,부암동,CS200031,세탁소,9,7,2,0,0,0,0
20253,11110550,부암동,CS200030,피부관리실,4,4,0,0,0,0,0
20253,11110550,부암동,CS200028,미용실,10,10,0,0,0,0,0
20253,11110550,부암동,CS200026,자동차미용,1,1,0,0,0,0,0
20253,11110550,부암동,CS200025,자동차수리,6,3,3,0,0,0,0
20253,11110550,부암동,CS200024,스포츠클럽,6,6,0,0,0,0,0
20253,11110550,부암동,CS200022,복권방,1,1,0,0,0,0,0
20253,11110550,부암동,CS200017,골프연습장,1,1,0,0,0,0,0
20253,11110550,부암동,CS200016,당구장,1,1,0,0,0,0,0
20253,11110550,부암동,CS200015,세무사사무소,2,2,0,0,0,0,0
20253,11110550,부암동,CS200013,기타법무서비스,1,1,0,0,0,0,0
20253,11110550,부암동,CS200010,변호사사무소,1,1,0,0,0,0,0
20253,11110550,부암동,CS200009,동물병원,2,2,0,0,0,0,0
20253,11110550,부암동,CS200008,한의원,2,2,0,0,0,0,0
20253,11110550,부암동,CS200007,치과의원,2,2,0,0,0,0,0
20253,11110550,부암동,CS200006,일반의원,1,1,0,0,0,0,0
20253,11110550,부암동,CS200005,스포츠 강습,7,7,0,14,1,14,1
20253,11110550,부암동,CS200003,예술학원,10,10,0,0,0,0,0
20253,11110550,부암동,CS200002,외국어학원,2,2,0,0,0,0,0
20253,11110550,부암동,CS200001,일반교습학원,29,28,1,0,0,0,0
20253,11110550,부암동,CS100010,커피-음료,42,37,5,5,2,7,3
20253,11110550,부암동,CS100009,호프-간이주점,8,8,0,13,1,0,0
20253,11110550,부암동,CS100008,분식전문점,12,11,1,8,1,17,2
20253,11110550,부암동,CS100007,치킨전문점,2,1,1,0,0,0,0
20253,11110550,부암동,CS100006,패스트푸드점,7,5,2,0,0,0,0
20253,11110550,부암동,CS100005,제과점,15,15,0,0,0,0,0
20253,11110550,부암동,CS100004,양식음식점,12,12,0,0,0,0,0
20253,11110550,부암동,CS100003,일식음식점,4,3,1,0,0,0,0
20253,11110550,부암동,CS100002,중식음식점,7,7,0,0,0,0,0
20253,11110550,부암동,CS100001,한식음식점,30,28,2,0,0,0,0
20253,11110540,삼청동,CS300043,전자상거래업,14,14,0,0,0,0,0
20253,11110540,삼청동,CS300041,예술품,101,101,0,0,0,2,2
20253,11110540,삼청동,CS300040,재생용품 판매점,1,1,0,0,0,0,0
20253,11110540,삼청동,CS300035,인테리어,7,7,0,0,0,0,0
20253,11110540,삼청동,CS300031,가구,4,4,0,0,0,0,0
20253,11110540,삼청동,CS300028,화초,10,10,0,0,0,0,0
20253,11110540,삼청동,CS300027,섬유제품,2,2,0,0,0,0,0
20253,11110540,삼청동,CS300026,완구,1,1,0,0,0,0,0
20253,11110540,삼청동,CS300024,운동/경기용품,2,2,0,0,0,0,0
20253,11110540,삼청동,CS300023,미용재료,1,1,0,0,0,0,0
20253,11110540,삼청동,CS300022,화장품,28,25,3,7,2,0,0
20253,11110540,삼청동,CS300021,문구,5,4,1,0,0,0,0
20253,11110540,삼청동,CS300020,서적,4,4,0,0,0,0,0
20253,11110540,삼청동,CS300019,의료기기,1,1,0,0,0,0,0
20253,11110540,삼청동,CS300018,의약품,5,5,0,0,0,0,0
20253,11110540,삼청동,CS300017,시계및귀금속,12,12,0,0,0,0,0
20253,11110540,삼청동,CS300016,안경,1,1,0,0,0,0,0
20253,11110540,삼청동,CS300015,가방,7,6,1,29,2,0,0
20253,11110540,삼청동,CS300014,신발,9,9,0,0,0,0,0
20253,11110540,삼청동,CS300013,유아의류,2,2,0,0,0,0,0
20253,11110540,삼청동,CS300012,한복점,2,2,0,0,0,0,0
20253,11110540,삼청동,CS300011,일반의류,68,68,0,0,0,4,3
20253,11110540,삼청동,CS300010,반찬가게,11,10,1,0,0,0,0
20253,11110540,삼청동,CS300008,수산물판매,2,2,0,0,0,0,0
20253,11110540,삼청동,CS300007,육류판매,2,2,0,0,0,0,0
20253,11110540,삼청동,CS300006,미곡판매,2,2,0,0,0,0,0
20253,11110540,삼청동,CS300005,주류도매,2,2,0,0,0,0,0
20253,11110540,삼청동,CS300003,컴퓨터및주변장치판매,2,2,0,0,0,0,0
20253,11110540,삼청동,CS300002,편의점,9,1,8,0,0,0,0
20253,11110540,삼청동,CS300001,슈퍼마켓,16,14,2,6,1,0,0
20253,11110540,삼청동,CS200047,가정용품임대,1,1,0,0,0,0,0
20253,11110540,삼청동,CS200046,의류임대,18,18,0,0,0,0,0
20253,11110540,삼청동,CS200044,여행사,9,9,0,0,0,0,0
20253,11110540,삼청동,CS200043,건축물청소,2,2,0,0,0,0,0
20253,11110540,삼청동,CS200042,통번역서비스,1,1,0,0,0,0,0
20253,11110540,삼청동,CS200041,사진관,17,17,0,0,0,0,0
20253,11110540,삼청동,CS200038,독서실,3,3,0,33,1,0,0
20253,11110540,삼청동,CS200035,게스트하우스,23,23,0,0,0,0,0
20253,11110540,삼청동,CS200034,여관,5,5,0,0,0,0,0
20253,11110540,삼청동,CS200033,부동산중개업,15,15,0,0,0,0,0
20253,11110540,삼청동,CS200031,세탁소,1,1,0,0,0,0,0
20253,11110540,삼청동,CS200030,피부관리실,2,2,0,0,0,0,0
20253,11110540,삼청동,CS200029,네일숍,3,3,0,0,0,0,0
20253,11110540,삼청동,CS200028,미용실,2,2,0,0,0,0,0
20253,11110540,삼청동,CS200024,스포츠클럽,1,1,0,0,0,0,0
20253,11110540,삼청동,CS200021,기타오락장,2,2,0,50,1,0,0
20253,11110540,삼청동,CS200016,당구장,1,1,0,0,0,0,0
20253,11110540,삼청동,CS200015,세무사사무소,3,3,0,0,0,0,0
20253,11110540,삼청동,CS200013,기타법무서비스,5,5,0,0,0,0,0
20253,11110540,삼청동,CS200012,법무사사무소,1,1,0,100,1,0,0
20253,11110540,삼청동,CS200011,변리사사무소,2,2,0,0,0,0,0
20253,11110540,삼청동,CS200010,변호사사무소,3,3,0,0,0,0,0
20253,11110540,삼청동,CS200008,한의원,2,2,0,0,0,0,0
20253,11110540,삼청동,CS200007,치과의원,1,1,0,0,0,0,0
20253,11110540,삼청동,CS200006,일반의원,4,4,0,0,0,0,0
20253,11110540,삼청동,CS200005,스포츠 강습,3,3,0,0,0,0,0
20253,11110540,삼청동,CS200003,예술학원,4,3,1,0,0,0,0
20253,11110540,삼청동,CS200001,일반교습학원,1,1,0,0,0,0,0
20253,11110540,삼청동,CS100010,커피-음료,99,87,12,3,3,2,2
20253,11110540,삼청동,CS100009,호프-간이주점,16,14,2,6,1,6,1
20253,11110540,삼청동,CS100008,분식전문점,25,19,6,8,2,4,1
20253,11110540,삼청동,CS100007,치킨전문점,2,0,2,0,0,0,0
20253,11110540,삼청동,CS100006,패스트푸드점,8,5,3,0,0,13,1
20253,11110540,삼청동,CS100005,제과점,17,17,0,12,2,0,0
20253,11110540,삼청동,CS100004,양식음식점,36,36,0,0,0,3,1
20253,11110540,삼청동,CS100003,일식음식점,7,7,0,0,0,0,0
20253,11110540,삼청동,CS100002,중식음식점,3,3,0,0,0,0,0
20253,11110540,삼청동,CS100001,한식음식점,77,74,3,3,2,4,3
20253,11110530,사직동,CS300043,전자상거래업,44,44,0,0,0,0,0
20253,11110530,사직동,CS300042,주유소,2,2,0,0,0,0,0
20253,11110530,사직동,CS300041,예술품,39,39,0,0,0,3,1
20253,11110530,사직동,CS300040,재생용품 판매점,5,5,0,0,0,0,0
20253,11110530,사직동,CS300039,모터사이클및부품,1,1,0,0,0,0,0
20253,11110530,사직동,CS300038,자동차부품,8,8,0,0,0,0,0
20253,11110530,사직동,CS300036,조명용품,24,24,0,0,0,0,0
20253,11110530,사직동,CS300035,인테리어,6,6,0,17,1,0,0
20253,11110530,사직동,CS300034,악기,4,4,0,0,0,0,0
20253,11110530,사직동,CS300033,철물점,6,6,0,0,0,0,0
20253,11110530,사직동,CS300032,가전제품,6,6,0,0,0,0,0
20253,11110530,사직동,CS300031,가구,5,5,0,0,0,0,0
20253,11110530,사직동,CS300029,애완동물,3,3,0,0,0,33,1
20253,11110530,사직동,CS300028,화초,32,32,0,0,0,0,0
20253,11110530,사직동,CS300027,섬유제품,4,4,0,0,0,0,0
20253,11110530,사직동,CS300026,완구,2,2,0,0,0,0,0
20253,11110530,사직동,CS300024,운동/경기용품,13,13,0,8,1,0,0
20253,11110530,사직동,CS300023,미용재료,1,1,0,0,0,0,0
20253,11110530,사직동,CS300022,화장품,51,50,1,0,0,6,3
20253,11110530,사직동,CS300021,문구,26,21,5,0,0,0,0
20253,11110530,사직동,CS300020,서적,27,27,0,4,1,0,0
20253,11110530,사직동,CS300019,의료기기,9,9,0,0,0,0,0
20253,11110530,사직동,CS300018,의약품,21,18,3,0,0,0,0
20253,11110530,사직동,CS300017,시계및귀금속,16,16,0,0,0,0,0
20253,11110530,사직동,CS300016,안경,10,9,1,0,0,0,0
20253,11110530,사직동,CS300015,가방,8,8,0,0,0,0,0
20253,11110530,사직동,CS300014,신발,7,7,0,0,0,14,1
20253,11110530,사직동,CS300013,유아의류,4,4,0,0,0,0,0
20253,11110530,사직동,CS300012,한복점,6,6,0,17,1,0,0
20253,11110530,사직동,CS300011,일반의류,84,83,1,4,3,4,3
20253,11110530,사직동,CS300010,반찬가게,39,39,0,5,2,3,1
20253,11110530,사직동,CS300009,청과상,14,13,1,0,0,0,0
20253,11110530,사직동,CS300008,수산물판매,5,5,0,0,0,0,0
20253,11110530,사직동,CS300007,육류판매,6,6,0,0,0,0,0
20253,11110530,사직동,CS300006,미곡판매,6,6,0,0,0,0,0
20253,11110530,사직동,CS300004,핸드폰,17,17,0,0,0,6,1
20253,11110530,사직동,CS300003,컴퓨터및주변장치판매,25,25,0,0,0,0,0
20253,11110530,사직동,CS300002,편의점,32,4,28,3,1,0,0
20253,11110530,사직동,CS300001,슈퍼마켓,34,25,9,3,1,0,0
20253,11110530,사직동,CS200047,가정용품임대,3,3,0,0,0,33,1
20253,11110530,사직동,CS200046,의류임대,31,31,0,0,0,0,0
20253,11110530,사직동,CS200044,여행사,446,446,0,0,0,1,3
20253,11110530,사직동,CS200043,건축물청소,14,14,0,0,0,0,0
20253,11110530,사직동,CS200042,통번역서비스,18,18,0,0,0,0,0
